Date,Book,Away Moneyline,Home Moneyline,Away Pointspread points,Away Pointspread odds,Home Pointspread points,Home Pointspread odds,Total points,Over odds,Under odds,Implied Probability,Juice,Time to close,Moneyline,Spread,Total
Sat Oct 06 2018 08:31:33 GMT+0000 (UTC),JuliettBook,135,-160,3,-105,-3,-115,47,-110,-110,,,,,,
Sat Oct 06 2018 09:31:32 GMT+0000 (UTC),JuliettBook,135,-160,3,-105,-3,-115,47,-110,-110,,,,,,
Sat Oct 06 2018 10:31:33 GMT+0000 (UTC),JuliettBook,135,-160,3,-105,-3,-115,47,-110,-110,,,,,,
Sat Oct 06 2018 11:31:32 GMT+0000 (UTC),JuliettBook,135,-160,3,-105,-3,-115,47,-110,-110,,,,,,
Sat Oct 06 2018 12:31:31 GMT+0000 (UTC),JuliettBook,135,-160,3,-105,-3,-115,47,-110,-110,,,,,,
Sat Oct 06 2018 13:31:33 GMT+0000 (UTC),JuliettBook,135,-160,3,-105,-3,-115,47,-110,-110,,,,,,
Sat Oct 06 2018 14:31:34 GMT+0000 (UTC),JuliettBook,135,-160,3,-115,-3,-105,47,-115,-105,,,,,,
Sat Oct 06 2018 15:31:34 GMT+0000 (UTC),JuliettBook,135,-160,3,-115,-3,-105,47,-115,-105,,,,,,
Sat Oct 06 2018 16:31:33 GMT+0000 (UTC),JuliettBook,140,-165,3,-115,-3,-105,47,-115,-105,,,,,,
Sat Oct 06 2018 17:31:32 GMT+0000 (UTC),JuliettBook,140,-165,3,-115,-3,-105,47,-115,-105,,,,,,
Sat Oct 06 2018 18:31:32 GMT+0000 (UTC),JuliettBook,140,-165,3,-115,-3,-105,47,-115,-105,,,,,,
Sat Oct 06 2018 19:31:32 GMT+0000 (UTC),JuliettBook,140,-165,3,-115,-3,-105,47,-115,-105,,,,,,
Sat Oct 06 2018 20:31:32 GMT+0000 (UTC),JuliettBook,140,-165,3,-115,-3,-105,47,-115,-105,,,,,,
Sat Oct 06 2018 21:31:32 GMT+0000 (UTC),JuliettBook,140,-165,3,-115,-3,-105,47,-115,-105,,,,,,
Sat Oct 06 2018 22:31:34 GMT+0000 (UTC),JuliettBook,145,-170,3,100,-3,-120,47,-115,-105,,,,,,
Sat Oct 06 2018 23:31:32 GMT+0000 (UTC),JuliettBook,145,-170,3,100,-3,-120,47,-115,-105,,,,,,
Sun Oct 07 2018 00:31:32 GMT+0000 (UTC),JuliettBook,145,-170,3,105,-3,-125,47,-110,-110,,,,,,
Sun Oct 07 2018 01:31:31 GMT+0000 (UTC),JuliettBook,145,-170,3,100,-3,-120,47,-110,-110,,,,,,
Sun Oct 07 2018 02:31:32 GMT+0000 (UTC),JuliettBook,145,-170,3,105,-3,-125,47,-110,-110,,,,,,
Sun Oct 07 2018 03:31:31 GMT+0000 (UTC),JuliettBook,145,-170,3,105,-3,-125,47,-110,-110,,,,,,
Sun Oct 07 2018 04:31:32 GMT+0000 (UTC),JuliettBook,145,-170,3,105,-3,-125,47,-110,-110,,,,,,
Sun Oct 07 2018 05:31:31 GMT+0000 (UTC),JuliettBook,145,-170,3,105,-3,-125,47,-110,-110,,,,,,
Sun Oct 07 2018 06:31:32 GMT+0000 (UTC),JuliettBook,145,-170,3,105,-3,-125,47,-110,-110,,,,,,
Sun Oct 07 2018 07:31:32 GMT+0000 (UTC),JuliettBook,145,-170,3,105,-3,-125,47,-110,-110,,,,,,
Sun Oct 07 2018 08:31:33 GMT+0000 (UTC),JuliettBook,145,-170,3,105,-3,-125,47,-110,-110,,,,,,
Sun Oct 07 2018 09:31:31 GMT+0000 (UTC),JuliettBook,145,-170,3,105,-3,-125,47,-110,-110,,,,,,
Sun Oct 07 2018 10:31:31 GMT+0000 (UTC),JuliettBook,145,-170,3,105,-3,-125,47,-110,-110,,,,,,
Sun Oct 07 2018 11:31:32 GMT+0000 (UTC),JuliettBook,145,-170,3,105,-3,-125,47,-110,-110,,,,,,
Sun Oct 07 2018 12:31:32 GMT+0000 (UTC),JuliettBook,145,-170,3,105,-3,-125,47,-110,-110,,,,,,
Sun Oct 07 2018 13:31:32 GMT+0000 (UTC),JuliettBook,135,-160,3,-115,-3,-105,47.5,-115,-105,,,,,,
Sun Oct 07 2018 14:31:32 GMT+0000 (UTC),JuliettBook,135,-160,3,-115,-3,-105,47.5,-115,-105,,,,,,
Sun Oct 07 2018 15:31:32 GMT+0000 (UTC),JuliettBook,135,-160,3,-110,-3,-110,48.5,-110,-110,,,,,,
Sun Oct 07 2018 16:31:33 GMT+0000 (UTC),JuliettBook,160,-190,3.5,-120,-3.5,100,48.5,-110,-110,,,,,,
Sun Oct 07 2018 17:31:32 GMT+0000 (UTC),JuliettBook,160,-190,3.5,-120,-3.5,100,48.5,-110,-110,,,,,,
Sun Oct 07 2018 18:31:32 GMT+0000 (UTC),JuliettBook,160,-190,3.5,-120,-3.5,100,48.5,-110,-110,,,,,,
Sun Oct 07 2018 19:31:31 GMT+0000 (UTC),JuliettBook,160,-190,3.5,-120,-3.5,100,48.5,-110,-110,,,,,,
Mon Oct 01 2018 04:43:34 GMT+0000 (UTC),IndiaBook,145,-170,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 05:43:34 GMT+0000 (UTC),IndiaBook,145,-170,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 06:43:34 GMT+0000 (UTC),IndiaBook,145,-170,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 07:43:35 GMT+0000 (UTC),IndiaBook,145,-170,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 08:43:34 GMT+0000 (UTC),IndiaBook,145,-170,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 09:43:35 GMT+0000 (UTC),IndiaBook,145,-170,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 10:43:34 GMT+0000 (UTC),IndiaBook,145,-170,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 11:43:34 GMT+0000 (UTC),IndiaBook,140,-165,3,-110,-3,-110,44.5,-110,-110,,,,,,
Mon Oct 01 2018 12:43:34 GMT+0000 (UTC),IndiaBook,145,-170,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 13:43:34 GMT+0000 (UTC),IndiaBook,140,-165,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 14:43:36 GMT+0000 (UTC),IndiaBook,140,-165,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 15:43:36 GMT+0000 (UTC),IndiaBook,140,-165,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 16:43:36 GMT+0000 (UTC),IndiaBook,140,-165,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 17:43:34 GMT+0000 (UTC),IndiaBook,140,-165,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 18:43:35 GMT+0000 (UTC),IndiaBook,140,-165,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 19:43:35 GMT+0000 (UTC),IndiaBook,140,-165,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 20:43:35 GMT+0000 (UTC),IndiaBook,140,-165,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 21:43:35 GMT+0000 (UTC),IndiaBook,140,-165,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 22:43:35 GMT+0000 (UTC),IndiaBook,140,-165,3,-105,-3,-115,44.5,-110,-110,,,,,,
Mon Oct 01 2018 23:43:35 GMT+0000 (UTC),IndiaBook,140,-165,3,-105,-3,-115,44.5,-110,-110,,,,,,
Tue Oct 02 2018 00:43:34 GMT+0000 (UTC),IndiaBook,140,-165,3,-105,-3,-115,44.5,-110,-110,,,,,,
Tue Oct 02 2018 01:43:34 GMT+0000 (UTC),IndiaBook,140,-165,3,-105,-3,-115,44.5,-110,-110,,,,,,
Tue Oct 02 2018 02:43:35 GMT+0000 (UTC),IndiaBook,140,-165,3,-105,-3,-115,44.5,-110,-110,,,,,,
Tue Oct 02 2018 03:43:35 GMT+0000 (UTC),IndiaBook,140,-165,3,-105,-3,-115,44.5,-110,-110,,,,,,
Tue Oct 02 2018 04:43:34 GMT+0000 (UTC),IndiaBook,140,-165,3,-105,-3,-115,44.5,-110,-110,,,,,,
Tue Oct 02 2018 05:43:34 GMT+0000 (UTC),IndiaBook,140,-165,3,-105,-3,-115,44.5,-110,-110,,,,,,
Tue Oct 02 2018 06:43:35 GMT+0000 (UTC),IndiaBook,140,-165,3,-105,-3,-115,44.5,-110,-110,,,,,,
Tue Oct 02 2018 07:43:34 GMT+0000 (UTC),IndiaBook,140,-165,3,-105,-3,-115,44.5,-110,-110,,,,,,
Tue Oct 02 2018 08:43:34 GMT+0000 (UTC),IndiaBook,140,-165,3,-105,-3,-115,44.5,-110,-110,,,,,,
Tue Oct 02 2018 09:43:36 GMT+0000 (UTC),IndiaBook,140,-165,3,-105,-3,-115,44.5,-110,-110,,,,,,
Tue Oct 02 2018 10:43:35 GMT+0000 (UTC),IndiaBook,140,-165,3,-105,-3,-115,44.5,-110,-110,,,,,,
Tue Oct 02 2018 11:43:35 GMT+0000 (UTC),IndiaBook,140,-165,3,-105,-3,-115,44.5,-110,-110,,,,,,
Tue Oct 02 2018 12:43:35 GMT+0000 (UTC),IndiaBook,140,-165,3,-105,-3,-115,44.5,-110,-110,,,,,,
Tue Oct 02 2018 13:43:36 GMT+0000 (UTC),IndiaBook,140,-165,3,-105,-3,-115,44.5,-110,-110,,,,,,
Tue Oct 02 2018 14:43:37 GMT+0000 (UTC),IndiaBook,140,-165,3,-105,-3,-115,44.5,-110,-110,,,,,,
Tue Oct 02 2018 15:43:36 GMT+0000 (UTC),IndiaBook,140,-165,3,-105,-3,-115,44.5,-110,-110,,,,,,
Tue Oct 02 2018 16:43:37 GMT+0000 (UTC),IndiaBook,140,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Tue Oct 02 2018 17:43:37 GMT+0000 (UTC),IndiaBook,140,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Tue Oct 02 2018 18:43:37 GMT+0000 (UTC),IndiaBook,140,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Tue Oct 02 2018 19:43:37 GMT+0000 (UTC),IndiaBook,140,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Tue Oct 02 2018 20:43:37 GMT+0000 (UTC),IndiaBook,140,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Tue Oct 02 2018 21:43:37 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,44.5,-110,-110,,,,,,
Tue Oct 02 2018 22:42:57 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,44.5,-110,-110,,,,,,
Tue Oct 02 2018 22:46:40 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,44.5,-110,-110,,,,,,
Tue Oct 02 2018 23:46:40 GMT+0000 (UTC),IndiaBook,140,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Wed Oct 03 2018 00:46:40 GMT+0000 (UTC),IndiaBook,140,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Wed Oct 03 2018 01:46:40 GMT+0000 (UTC),IndiaBook,140,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Wed Oct 03 2018 02:46:40 GMT+0000 (UTC),IndiaBook,140,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Wed Oct 03 2018 03:46:39 GMT+0000 (UTC),IndiaBook,140,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Wed Oct 03 2018 04:46:39 GMT+0000 (UTC),IndiaBook,140,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Wed Oct 03 2018 05:46:39 GMT+0000 (UTC),IndiaBook,140,-165,3,100,-3,-120,44.5,-110,-110,,,,,,
Wed Oct 03 2018 06:46:39 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,44.5,-110,-110,,,,,,
Wed Oct 03 2018 07:46:39 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,44.5,-110,-110,,,,,,
Wed Oct 03 2018 08:46:39 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,44.5,-110,-110,,,,,,
Wed Oct 03 2018 09:46:38 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,44.5,-110,-110,,,,,,
Wed Oct 03 2018 10:46:40 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,44.5,-110,-110,,,,,,
Wed Oct 03 2018 11:46:39 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,44.5,-110,-110,,,,,,
Wed Oct 03 2018 12:46:40 GMT+0000 (UTC),IndiaBook,145,-170,3,-105,-3,-115,44.5,-110,-110,,,,,,
Wed Oct 03 2018 13:46:39 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,44.5,-110,-110,,,,,,
Wed Oct 03 2018 14:46:40 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,44.5,-110,-110,,,,,,
Wed Oct 03 2018 15:46:40 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,44.5,-110,-110,,,,,,
Wed Oct 03 2018 16:46:40 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,44.5,-110,-110,,,,,,
Wed Oct 03 2018 17:46:40 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,44.5,-110,-110,,,,,,
Wed Oct 03 2018 18:46:40 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,45,-110,-110,,,,,,
Wed Oct 03 2018 19:46:40 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,45,-120,100,,,,,,
Wed Oct 03 2018 20:31:36 GMT+0000 (UTC),IndiaBook,150,-180,3,100,-3,-120,45,-115,-105,,,,,,
Wed Oct 03 2018 21:31:36 GMT+0000 (UTC),IndiaBook,150,-180,3,100,-3,-120,45,-115,-105,,,,,,
Wed Oct 03 2018 22:31:35 GMT+0000 (UTC),IndiaBook,150,-180,3,100,-3,-120,45.5,-110,-110,,,,,,
Wed Oct 03 2018 23:31:36 GMT+0000 (UTC),IndiaBook,150,-180,3,100,-3,-120,45.5,-110,-110,,,,,,
Thu Oct 04 2018 00:31:36 GMT+0000 (UTC),IndiaBook,150,-180,3,100,-3,-120,45.5,-110,-110,,,,,,
Thu Oct 04 2018 01:31:36 GMT+0000 (UTC),IndiaBook,150,-180,3,100,-3,-120,45.5,-110,-110,,,,,,
Thu Oct 04 2018 02:31:35 GMT+0000 (UTC),IndiaBook,145,-170,3,-105,-3,-115,45.5,-110,-110,,,,,,
Thu Oct 04 2018 03:31:35 GMT+0000 (UTC),IndiaBook,145,-170,3,-105,-3,-115,45.5,-110,-110,,,,,,
Thu Oct 04 2018 04:31:36 GMT+0000 (UTC),IndiaBook,145,-170,3,-105,-3,-115,45.5,-110,-110,,,,,,
Thu Oct 04 2018 05:31:35 GMT+0000 (UTC),IndiaBook,145,-170,3,-105,-3,-115,45.5,-110,-110,,,,,,
Thu Oct 04 2018 06:31:35 GMT+0000 (UTC),IndiaBook,145,-170,3,-105,-3,-115,45.5,-110,-110,,,,,,
Thu Oct 04 2018 07:31:34 GMT+0000 (UTC),IndiaBook,145,-170,3,-105,-3,-115,45.5,-110,-110,,,,,,
Thu Oct 04 2018 08:31:35 GMT+0000 (UTC),IndiaBook,145,-170,3,-105,-3,-115,45.5,-110,-110,,,,,,
Thu Oct 04 2018 09:31:35 GMT+0000 (UTC),IndiaBook,145,-170,3,-105,-3,-115,45.5,-110,-110,,,,,,
Thu Oct 04 2018 10:31:34 GMT+0000 (UTC),IndiaBook,145,-170,3,-105,-3,-115,45.5,-110,-110,,,,,,
Thu Oct 04 2018 11:31:35 GMT+0000 (UTC),IndiaBook,145,-170,3,-105,-3,-115,45.5,-110,-110,,,,,,
Thu Oct 04 2018 12:31:35 GMT+0000 (UTC),IndiaBook,145,-170,3,-105,-3,-115,45.5,-110,-110,,,,,,
Thu Oct 04 2018 13:31:40 GMT+0000 (UTC),IndiaBook,145,-170,3,-105,-3,-115,45.5,-110,-110,,,,,,
Thu Oct 04 2018 14:31:36 GMT+0000 (UTC),IndiaBook,145,-170,3,-105,-3,-115,45.5,-110,-110,,,,,,
Thu Oct 04 2018 15:31:35 GMT+0000 (UTC),IndiaBook,145,-170,3,-105,-3,-115,45.5,-115,-105,,,,,,
Thu Oct 04 2018 16:31:35 GMT+0000 (UTC),IndiaBook,145,-170,3,-105,-3,-115,46,-110,-110,,,,,,
Thu Oct 04 2018 17:31:35 GMT+0000 (UTC),IndiaBook,145,-170,3,-105,-3,-115,46,-115,-105,,,,,,
Thu Oct 04 2018 18:31:36 GMT+0000 (UTC),IndiaBook,145,-170,3,-105,-3,-115,46,-110,-110,,,,,,
Thu Oct 04 2018 19:31:36 GMT+0000 (UTC),IndiaBook,145,-170,3,-105,-3,-115,46,-110,-110,,,,,,
Thu Oct 04 2018 20:31:35 GMT+0000 (UTC),IndiaBook,145,-170,3,-105,-3,-115,46,-110,-110,,,,,,
Thu Oct 04 2018 21:31:36 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,46,-110,-110,,,,,,
Thu Oct 04 2018 22:31:35 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,46,-110,-110,,,,,,
Thu Oct 04 2018 23:31:36 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,46,-110,-110,,,,,,
Fri Oct 05 2018 00:31:35 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,46,-115,-105,,,,,,
Fri Oct 05 2018 01:31:35 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,46.5,-110,-110,,,,,,
Fri Oct 05 2018 02:31:35 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,46.5,-110,-110,,,,,,
Fri Oct 05 2018 03:31:35 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,46.5,-110,-110,,,,,,
Fri Oct 05 2018 04:31:34 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,46.5,-110,-110,,,,,,
Fri Oct 05 2018 05:31:34 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,46.5,-110,-110,,,,,,
Fri Oct 05 2018 06:31:35 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,46.5,-110,-110,,,,,,
Fri Oct 05 2018 07:31:34 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,46.5,-110,-110,,,,,,
Fri Oct 05 2018 08:31:35 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,46.5,-110,-110,,,,,,
Fri Oct 05 2018 09:31:35 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,46.5,-110,-110,,,,,,
Fri Oct 05 2018 10:31:37 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,46.5,-110,-110,,,,,,
Fri Oct 05 2018 11:31:35 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,46.5,-110,-110,,,,,,
Fri Oct 05 2018 12:31:35 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,46.5,-110,-110,,,,,,
Fri Oct 05 2018 13:31:36 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,46.5,-110,-110,,,,,,
Fri Oct 05 2018 14:31:35 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,46.5,-110,-110,,,,,,
Fri Oct 05 2018 15:31:36 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,46.5,-110,-110,,,,,,
Fri Oct 05 2018 16:31:36 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,46.5,-110,-110,,,,,,
Fri Oct 05 2018 17:31:36 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,46.5,-110,-110,,,,,,
Fri Oct 05 2018 18:31:35 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,46.5,-110,-110,,,,,,
Fri Oct 05 2018 19:31:36 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,46.5,-110,-110,,,,,,
Fri Oct 05 2018 20:31:36 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,46.5,-110,-110,,,,,,
Fri Oct 05 2018 21:31:37 GMT+0000 (UTC),IndiaBook,145,-170,3,-105,-3,-115,46.5,-110,-110,,,,,,
Fri Oct 05 2018 22:31:36 GMT+0000 (UTC),IndiaBook,145,-170,3,-105,-3,-115,46.5,-110,-110,,,,,,
Fri Oct 05 2018 23:31:36 GMT+0000 (UTC),IndiaBook,145,-170,3,-105,-3,-115,46.5,-110,-110,,,,,,
Sat Oct 06 2018 00:31:36 GMT+0000 (UTC),IndiaBook,145,-170,3,-105,-3,-115,46.5,-110,-110,,,,,,
Sat Oct 06 2018 01:31:36 GMT+0000 (UTC),IndiaBook,145,-170,3,-105,-3,-115,46.5,-110,-110,,,,,,
Sat Oct 06 2018 02:31:36 GMT+0000 (UTC),IndiaBook,145,-170,3,-105,-3,-115,46.5,-110,-110,,,,,,
Sat Oct 06 2018 03:31:35 GMT+0000 (UTC),IndiaBook,145,-170,3,-105,-3,-115,46.5,-110,-110,,,,,,
Sat Oct 06 2018 04:31:36 GMT+0000 (UTC),IndiaBook,145,-170,3,-105,-3,-115,46.5,-110,-110,,,,,,
Sat Oct 06 2018 05:31:36 GMT+0000 (UTC),IndiaBook,140,-165,3,-105,-3,-115,46.5,-110,-110,,,,,,
Sat Oct 06 2018 06:31:36 GMT+0000 (UTC),IndiaBook,140,-165,3,-105,-3,-115,46.5,-110,-110,,,,,,
Sat Oct 06 2018 07:31:36 GMT+0000 (UTC),IndiaBook,140,-165,3,-105,-3,-115,46.5,-110,-110,,,,,,
Sat Oct 06 2018 08:31:35 GMT+0000 (UTC),IndiaBook,140,-165,3,-105,-3,-115,46.5,-110,-110,,,,,,
Sat Oct 06 2018 09:31:36 GMT+0000 (UTC),IndiaBook,140,-165,3,-105,-3,-115,46.5,-110,-110,,,,,,
Sat Oct 06 2018 10:31:36 GMT+0000 (UTC),IndiaBook,140,-165,3,-105,-3,-115,46.5,-110,-110,,,,,,
Sat Oct 06 2018 11:31:36 GMT+0000 (UTC),IndiaBook,140,-165,3,-105,-3,-115,46.5,-110,-110,,,,,,
Sat Oct 06 2018 12:31:36 GMT+0000 (UTC),IndiaBook,140,-165,3,100,-3,-120,46.5,-110,-110,,,,,,
Sat Oct 06 2018 13:31:38 GMT+0000 (UTC),IndiaBook,140,-165,3,100,-3,-120,46.5,-110,-110,,,,,,
Sat Oct 06 2018 14:31:38 GMT+0000 (UTC),IndiaBook,140,-165,3,100,-3,-120,46.5,-110,-110,,,,,,
Sat Oct 06 2018 15:31:37 GMT+0000 (UTC),IndiaBook,140,-165,3,100,-3,-120,46.5,-110,-110,,,,,,
Sat Oct 06 2018 16:31:40 GMT+0000 (UTC),IndiaBook,140,-165,3,100,-3,-120,46.5,-110,-110,,,,,,
Sat Oct 06 2018 17:31:38 GMT+0000 (UTC),IndiaBook,140,-165,3,-105,-3,-115,46.5,-110,-110,,,,,,
Sat Oct 06 2018 18:31:37 GMT+0000 (UTC),IndiaBook,140,-165,3,-105,-3,-115,46.5,-110,-110,,,,,,
Sat Oct 06 2018 19:31:37 GMT+0000 (UTC),IndiaBook,140,-165,3,-105,-3,-115,46.5,-110,-110,,,,,,
Sat Oct 06 2018 20:31:36 GMT+0000 (UTC),IndiaBook,140,-165,3,-105,-3,-115,46.5,-110,-110,,,,,,
Sat Oct 06 2018 21:31:37 GMT+0000 (UTC),IndiaBook,140,-165,3,-105,-3,-115,46.5,-110,-110,,,,,,
Sat Oct 06 2018 22:31:37 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,46.5,-110,-110,,,,,,
Sat Oct 06 2018 23:31:36 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,46.5,-110,-110,,,,,,
Sun Oct 07 2018 00:31:36 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,47,-110,-110,,,,,,
Sun Oct 07 2018 01:31:36 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,47,-110,-110,,,,,,
Sun Oct 07 2018 02:31:35 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,47,-110,-110,,,,,,
Sun Oct 07 2018 03:31:35 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,47,-110,-110,,,,,,
Sun Oct 07 2018 04:31:35 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,47,-110,-110,,,,,,
Sun Oct 07 2018 05:31:33 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,47,-110,-110,,,,,,
Sun Oct 07 2018 06:31:35 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,47,-110,-110,,,,,,
Sun Oct 07 2018 07:31:34 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,47,-110,-110,,,,,,
Sun Oct 07 2018 08:31:35 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,47,-110,-110,,,,,,
Sun Oct 07 2018 09:31:35 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,47,-110,-110,,,,,,
Sun Oct 07 2018 10:31:35 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,47,-110,-110,,,,,,
Sun Oct 07 2018 11:31:35 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,47,-110,-110,,,,,,
Sun Oct 07 2018 12:31:34 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,47,-110,-110,,,,,,
Sun Oct 07 2018 13:31:35 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,47,-110,-110,,,,,,
Sun Oct 07 2018 14:31:35 GMT+0000 (UTC),IndiaBook,145,-170,3,100,-3,-120,47,-110,-110,,,,,,
Sun Oct 07 2018 15:31:35 GMT+0000 (UTC),IndiaBook,145,-170,3,105,-3,-125,48,-110,-110,,,,,,
Sun Oct 07 2018 16:31:35 GMT+0000 (UTC),IndiaBook,155,-185,3.5,-110,-3.5,-110,48,-110,-110,,,,,,
Sun Oct 07 2018 17:31:34 GMT+0000 (UTC),IndiaBook,160,-190,3.5,-110,-3.5,-110,48,-110,-110,,,,T-2,,
Sun Oct 07 2018 18:31:34 GMT+0000 (UTC),IndiaBook,160,-190,3.5,-110,-3.5,-110,48,-110,-110,,,,T-1,,
Sun Oct 07 2018 19:31:34 GMT+0000 (UTC),IndiaBook,160,-190,3.5,-110,-3.5,-110,48,-110,-110,,,,T,,
Sun Oct 07 2018 20:31:34 GMT+0000 (UTC),IndiaBook,100,-140,2.5,-120,-2.5,-120,49.5,-115,-125,,,,,,
Sun Oct 07 2018 22:31:34 GMT+0000 (UTC),IndiaBook,-541,330,-7.5,-120,7.5,-120,42.5,-125,-115,,,,,,
